"Tipo_Metadata","Objeto","Componente_API","Encontrado_Partial","Encontrado_Git","Incluido_S3_0","Motivo_Inclusion","Motivo_Exclusion","Referencia_Empresa_Marca","Estado_Activo","Aplica_PEKING","Exclusivo_Usados","Evidencia","Nivel_Confianza","Notas"
"ValidationRule","Oportunidad_de_Financiamiento__c","Oportunidad_de_Financiamiento__c.Validacion_Score_Multiple","SI","NO","NO","","Objeto fuera de Opportunity, Quote, WorkOrder y Product2","Sin coincidencia por objeto del bloque 9","ACTIVA","No","No","Tooling API lectura Partial 2026-08-06","ALTO","Las 383 reglas fueron registradas; 94 coinciden por objeto. Inactividad no equivale a eliminación del inventario."
"ValidationRule","Oportunidad_de_Financiamiento__c","Oportunidad_de_Financiamiento__c.Validacion_cambio_de_etapa","SI","NO","NO","","Objeto fuera de Opportunity, Quote, WorkOrder y Product2","Sin coincidencia por objeto del bloque 9","INACTIVA","No","No","Tooling API lectura Partial 2026-08-06","ALTO","Las 383 reglas fueron registradas; 94 coinciden por objeto. Inactividad no equivale a eliminación del inventario."
"ValidationRule","Oportunidad_de_Financiamiento__c","Oportunidad_de_Financiamiento__c.Validacion_de_cambio_de_Estado","SI","NO","NO","","Objeto fuera de Opportunity, Quote, WorkOrder y Product2","Sin coincidencia por objeto del bloque 9","INACTIVA","No","No","Tooling API lectura Partial 2026-08-06","ALTO","Las 383 reglas fueron registradas; 94 coinciden por objeto. Inactividad no equivale a eliminación del inventario."
"ValidationRule","Oportunidad_de_Financiamiento__c","Oportunidad_de_Financiamiento__c.Validar_Formato_Telefono","SI","NO","NO","","Objeto fuera de Opportunity, Quote, WorkOrder y Product2","Sin coincidencia por objeto del bloque 9","INACTIVA","No","No","Tooling API lectura Partial 2026-08-06","ALTO","Las 383 reglas fueron registradas; 94 coinciden por objeto. Inactividad no equivale a eliminación del inventario."
"ValidationRule","Oportunidad_de_Financiamiento__c","Oportunidad_de_Financiamiento__c.fecha_formalizacion","SI","NO","NO","","Objeto fuera de Opportunity, Quote, WorkOrder y Product2","Sin coincidencia por objeto del bloque 9","ACTIVA","No","No","Tooling API lectura Partial 2026-08-06","ALTO","Las 383 reglas fueron registradas; 94 coinciden por objeto. Inactividad no equivale a eliminación del inventario."
"ValidationRule","Oportunidad_de_Financiamiento__c","Oportunidad_de_Financiamiento__c.opFVigente","SI","NO","NO","","Objeto fuera de Opportunity, Quote, WorkOrder y Product2","Sin coincidencia por objeto del bloque 9","INACTIVA","No","No","Tooling API lectura Partial 2026-08-06","ALTO","Las 383 reglas fueron registradas; 94 coinciden por objeto. Inactividad no equivale a eliminación del inventario."
"ValidationRule","Opportunity","Opportunity.AprobadorModificaDescuento","SI","NO","SI","Objeto expresamente solicitado para selección del bloque 9","Objeto fuera de Opportunity, Quote, WorkOrder y Product2","Coincidencia por objeto Opportunity","INACTIVA","Por determinar","No","Tooling API lectura Partial 2026-08-06","MEDIO","Las 383 reglas fueron registradas; 94 coinciden por objeto. Inactividad no equivale a eliminación del inventario."
"ValidationRule","Opportunity","Opportunity.Avoid_opp_owner_change","SI","NO","SI","Objeto expresamente solicitado para selección del bloque 9","Objeto fuera de Opportunity, Quote, WorkOrder y Product2","Coincidencia por objeto Opportunity","INACTIVA","Por determinar","No","Tooling API lectura Partial 2026-08-06","MEDIO","Las 383 reglas fueron registradas; 94 coinciden por objeto. Inactividad no equivale a eliminación del inventario."
"ValidationRule","Opportunity","Opportunity.BMW_OportunidadCerradaGanada","SI","NO","SI","Objeto expresamente solicitado para selección del bloque 9","Objeto fuera de Opportunity, Quote, WorkOrder y Product2","Coincidencia por objeto Opportunity","INACTIVA","Por determinar","No","Tooling API lectura Partial 2026-08-06","MEDIO","Las 383 reglas fueron registradas; 94 coinciden por objeto. Inactividad no equivale a eliminación del inventario."
"ValidationRule","Opportunity","Opportunity.Bloquear_Cambio_Owner_Perfiles_Online","SI","NO","SI","Objeto expresamente solicitado para selección del bloque 9","Objeto fuera de Opportunity, Quote, WorkOrder y Product2","Coincidencia por objeto Opportunity","ACTIVA","Por determinar","No","Tooling API lectura Partial 2026-08-06","MEDIO","Las 383 reglas fueron registradas; 94 coinciden por objeto. Inactividad no equivale a eliminación del inventario."
"ValidationRule","Opportunity","Opportunity.Bodega_Vehiculos_Nuevos_Uruca","SI","NO","SI","Objeto expresamente solicitado para selección del bloque 9","Objeto fuera de Opportunity, Quote, WorkOrder y Product2","Coincidencia por objeto Opportunity","ACTIVA","Por determinar","No","Tooling API lectura Partial 2026-08-06","MEDIO","Las 383 reglas fueron registradas; 94 coinciden por objeto. Inactividad no equivale a eliminación del inventario."
"ValidationRule","Opportunity","Opportunity.Cambiar_Oportunidad_a_Finalizado_VH","SI","NO","SI","Objeto expresamente solicitado para selección del bloque 9","Objeto fuera de Opportunity, Quote, WorkOrder y Product2","Coincidencia por objeto Opportunity","ACTIVA","Por determinar","No","Tooling API lectura Partial 2026-08-06","MEDIO","Las 383 reglas fueron registradas; 94 coinciden por objeto. Inactividad no equivale a eliminación del inventario."
"ValidationRule","Opportunity","Opportunity.Cambiar_a_Cerrada_Ganada","SI","NO","SI","Objeto expresamente solicitado para selección del bloque 9","Objeto fuera de Opportunity, Quote, WorkOrder y Product2","Coincidencia por objeto Opportunity","ACTIVA","Por determinar","No","Tooling API lectura Partial 2026-08-06","MEDIO","Las 383 reglas fueron registradas; 94 coinciden por objeto. Inactividad no equivale a eliminación del inventario."
"ValidationRule","Opportunity","Opportunity.Cambiar_a_Finalizado_Descuento","SI","NO","SI","Objeto expresamente solicitado para selección del bloque 9","Objeto fuera de Opportunity, Quote, WorkOrder y Product2","Coincidencia por objeto Opportunity","ACTIVA","Por determinar","No","Tooling API lectura Partial 2026-08-06","MEDIO","Las 383 reglas fueron registradas; 94 coinciden por objeto. Inactividad no equivale a eliminación del inventario."
"ValidationRule","Opportunity","Opportunity.Cambiar_a_Finalizado_Formalizacion","SI","NO","SI","Objeto expresamente solicitado para selección del bloque 9","Objeto fuera de Opportunity, Quote, WorkOrder y Product2","Coincidencia por objeto Opportunity","ACTIVA","Por determinar","No","Tooling API lectura Partial 2026-08-06","MEDIO","Las 383 reglas fueron registradas; 94 coinciden por objeto. Inactividad no equivale a eliminación del inventario."
"ValidationRule","Opportunity","Opportunity.Campo_Ano_del_vehiculo_actual","SI","NO","SI","Objeto expresamente solicitado para selección del bloque 9","Objeto fuera de Opportunity, Quote, WorkOrder y Product2","Coincidencia por objeto Opportunity","ACTIVA","Por determinar","No","Tooling API lectura Partial 2026-08-06","MEDIO","Las 383 reglas fueron registradas; 94 coinciden por objeto. Inactividad no equivale a eliminación del inventario."
"ValidationRule","Opportunity","Opportunity.Campo_EngancheMonto_Obligatorio","SI","NO","SI","Objeto expresamente solicitado para selección del bloque 9","Objeto fuera de Opportunity, Quote, WorkOrder y Product2","Coincidencia por objeto Opportunity","ACTIVA","Por determinar","No","Tooling API lectura Partial 2026-08-06","MEDIO","Las 383 reglas fueron registradas; 94 coinciden por objeto. Inactividad no equivale a eliminación del inventario."
"ValidationRule","Opportunity","Opportunity.Campo_EngancheRecibo_Obligatorio","SI","NO","SI","Objeto expresamente solicitado para selección del bloque 9","Objeto fuera de Opportunity, Quote, WorkOrder y Product2","Coincidencia por objeto Opportunity","ACTIVA","Por determinar","No","Tooling API lectura Partial 2026-08-06","MEDIO","Las 383 reglas fueron registradas; 94 coinciden por objeto. Inactividad no equivale a eliminación del inventario."
"ValidationRule","Opportunity","Opportunity.Campo_Entidad_Obligatorio_Financiado","SI","NO","SI","Objeto expresamente solicitado para selección del bloque 9","Objeto fuera de Opportunity, Quote, WorkOrder y Product2","Coincidencia por objeto Opportunity","INACTIVA","Por determinar","No","Tooling API lectura Partial 2026-08-06","MEDIO","Las 383 reglas fueron registradas; 94 coinciden por objeto. Inactividad no equivale a eliminación del inventario."
"ValidationRule","Opportunity","Opportunity.Campo_Entidad_Obligatorio_Leasing","SI","NO","SI","Objeto expresamente solicitado para selección del bloque 9","Objeto fuera de Opportunity, Quote, WorkOrder y Product2","Coincidencia por objeto Opportunity","INACTIVA","Por determinar","No","Tooling API lectura Partial 2026-08-06","MEDIO","Las 383 reglas fueron registradas; 94 coinciden por objeto. Inactividad no equivale a eliminación del inventario."
"ValidationRule","Opportunity","Opportunity.Campo_Fecha_Posible_Compra_Obligatorio","SI","NO","SI","Objeto expresamente solicitado para selección del bloque 9","Objeto fuera de Opportunity, Quote, WorkOrder y Product2","Coincidencia por objeto Opportunity","ACTIVA","Por determinar","No","Tooling API lectura Partial 2026-08-06","MEDIO","Las 383 reglas fueron registradas; 94 coinciden por objeto. Inactividad no equivale a eliminación del inventario."
"ValidationRule","Opportunity","Opportunity.Campo_Gustos_y_aficiones_Obligatorio","SI","NO","SI","Objeto expresamente solicitado para selección del bloque 9","Objeto fuera de Opportunity, Quote, WorkOrder y Product2","Coincidencia por objeto Opportunity","ACTIVA","Por determinar","No","Tooling API lectura Partial 2026-08-06","MEDIO","Las 383 reglas fueron registradas; 94 coinciden por objeto. Inactividad no equivale a eliminación del inventario."
"ValidationRule","Opportunity","Opportunity.Campo_PlazoMeses_Obligatorio","SI","NO","SI","Objeto expresamente solicitado para selección del bloque 9","Objeto fuera de Opportunity, Quote, WorkOrder y Product2","Coincidencia por objeto Opportunity","ACTIVA","Por determinar","No","Tooling API lectura Partial 2026-08-06","MEDIO","Las 383 reglas fueron registradas; 94 coinciden por objeto. Inactividad no equivale a eliminación del inventario."
"ValidationRule","Opportunity","Opportunity.Campo_Prima_Obligatorio","SI","NO","SI","Objeto expresamente solicitado para selección del bloque 9","Objeto fuera de Opportunity, Quote, WorkOrder y Product2","Coincidencia por objeto Opportunity","ACTIVA","Por determinar","No","Tooling API lectura Partial 2026-08-06","MEDIO","Las 383 reglas fueron registradas; 94 coinciden por objeto. Inactividad no equivale a eliminación del inventario."
"ValidationRule","Opportunity","Opportunity.Campo_Sucursal_Obligatorio","SI","NO","SI","Objeto expresamente solicitado para selección del bloque 9","Objeto fuera de Opportunity, Quote, WorkOrder y Product2","Coincidencia por objeto Opportunity","ACTIVA","Por determinar","No","Tooling API lectura Partial 2026-08-06","MEDIO","Las 383 reglas fueron registradas; 94 coinciden por objeto. Inactividad no equivale a eliminación del inventario."
"ValidationRule","Opportunity","Opportunity.Campo_Tipo_de_Cliente","SI","NO","SI","Objeto expresamente solicitado para selección del bloque 9","Objeto fuera de Opportunity, Quote, WorkOrder y Product2","Coincidencia por objeto Opportunity","ACTIVA","Por determinar","No","Tooling API lectura Partial 2026-08-06","MEDIO","Las 383 reglas fueron registradas; 94 coinciden por objeto. Inactividad no equivale a eliminación del inventario."
"ValidationRule","Opportunity","Opportunity.Campo_Tipo_de_uso_de_Vehiculo","SI","NO","SI","Objeto expresamente solicitado para selección del bloque 9","Objeto fuera de Opportunity, Quote, WorkOrder y Product2","Coincidencia por objeto Opportunity","ACTIVA","Por determinar","No","Tooling API lectura Partial 2026-08-06","MEDIO","Las 383 reglas fueron registradas; 94 coinciden por objeto. Inactividad no equivale a eliminación del inventario."
"ValidationRule","Opportunity","Opportunity.Campo_Tipodefinanciamiento_Leasing","SI","NO","SI","Objeto expresamente solicitado para selección del bloque 9","Objeto fuera de Opportunity, Quote, WorkOrder y Product2","Coincidencia por objeto Opportunity","INACTIVA","Por determinar","No","Tooling API lectura Partial 2026-08-06","MEDIO","Las 383 reglas fueron registradas; 94 coinciden por objeto. Inactividad no equivale a eliminación del inventario."
"ValidationRule","Opportunity","Opportunity.Colocar_Aseguradora","SI","NO","SI","Objeto expresamente solicitado para selección del bloque 9","Objeto fuera de Opportunity, Quote, WorkOrder y Product2","Coincidencia por objeto Opportunity","ACTIVA","Por determinar","No","Tooling API lectura Partial 2026-08-06","MEDIO","Las 383 reglas fueron registradas; 94 coinciden por objeto. Inactividad no equivale a eliminación del inventario."
"ValidationRule","Opportunity","Opportunity.ContactoCorreo_Facturacion_Obligatorios","SI","NO","SI","Objeto expresamente solicitado para selección del bloque 9","Objeto fuera de Opportunity, Quote, WorkOrder y Product2","Coincidencia por objeto Opportunity","ACTIVA","Por determinar","No","Tooling API lectura Partial 2026-08-06","MEDIO","Las 383 reglas fueron registradas; 94 coinciden por objeto. Inactividad no equivale a eliminación del inventario."
"ValidationRule","Opportunity","Opportunity.Etapa_Oferta_Para_pasar_a_cerrada_ganada","SI","NO","SI","Objeto expresamente solicitado para selección del bloque 9","Objeto fuera de Opportunity, Quote, WorkOrder y Product2","Coincidencia por objeto Opportunity","ACTIVA","Por determinar","No","Tooling API lectura Partial 2026-08-06","MEDIO","Las 383 reglas fueron registradas; 94 coinciden por objeto. Inactividad no equivale a eliminación del inventario."
"ValidationRule","Opportunity","Opportunity.Fecha_de_entrega_menor","SI","NO","SI","Objeto expresamente solicitado para selección del bloque 9","Objeto fuera de Opportunity, Quote, WorkOrder y Product2","Coincidencia por objeto Opportunity","ACTIVA","Por determinar","No","Tooling API lectura Partial 2026-08-06","MEDIO","Las 383 reglas fueron registradas; 94 coinciden por objeto. Inactividad no equivale a eliminación del inventario."
"ValidationRule","Opportunity","Opportunity.Ganada_sin_contacto","SI","NO","SI","Objeto expresamente solicitado para selección del bloque 9","Objeto fuera de Opportunity, Quote, WorkOrder y Product2","Coincidencia por objeto Opportunity","ACTIVA","Por determinar","No","Tooling API lectura Partial 2026-08-06","MEDIO","Las 383 reglas fueron registradas; 94 coinciden por objeto. Inactividad no equivale a eliminación del inventario."
"ValidationRule","Opportunity","Opportunity.Justificacion_Cerrada_Perdida","SI","NO","SI","Objeto expresamente solicitado para selección del bloque 9","Objeto fuera de Opportunity, Quote, WorkOrder y Product2","Coincidencia por objeto Opportunity","ACTIVA","Por determinar","No","Tooling API lectura Partial 2026-08-06","MEDIO","Las 383 reglas fueron registradas; 94 coinciden por objeto. Inactividad no equivale a eliminación del inventario."
"ValidationRule","Opportunity","Opportunity.MusthaveActivity","SI","NO","SI","Objeto expresamente solicitado para selección del bloque 9","Objeto fuera de Opportunity, Quote, WorkOrder y Product2","Coincidencia por objeto Opportunity","ACTIVA","Por determinar","No","Tooling API lectura Partial 2026-08-06","MEDIO","Las 383 reglas fueron registradas; 94 coinciden por objeto. Inactividad no equivale a eliminación del inventario."
"ValidationRule","Opportunity","Opportunity.NoCerradaGanadaFormalizacionNoEnviada","SI","NO","SI","Objeto expresamente solicitado para selección del bloque 9","Objeto fuera de Opportunity, Quote, WorkOrder y Product2","Coincidencia por objeto Opportunity","ACTIVA","Por determinar","No","Tooling API lectura Partial 2026-08-06","MEDIO","Las 383 reglas fueron registradas; 94 coinciden por objeto. Inactividad no equivale a eliminación del inventario."
"ValidationRule","Opportunity","Opportunity.NoCuentaBavarianMotors","SI","NO","SI","Objeto expresamente solicitado para selección del bloque 9","Objeto fuera de Opportunity, Quote, WorkOrder y Product2","Coincidencia por objeto Opportunity","INACTIVA","Por determinar","No","Tooling API lectura Partial 2026-08-06","MEDIO","Las 383 reglas fueron registradas; 94 coinciden por objeto. Inactividad no equivale a eliminación del inventario."
