"Componente_ID","Fila_Alcance_Origen","Bloque","Frente","Metadata_Tipo","Objeto","Componente_API","Componente_Label","Estado_Git","Estado_Partial","Coincide_Git_Partial","Estado_Activo","Asignacion_Actual","RecordType_Relacionado","Referencia_Empresa_Marca","Aplica_PEKING","Exclusivo_Usados","Comportamiento_Actual","Accion_Potencial","Clasificacion","Dependencia","Bloqueo","Responsable_Definicion","Evidencia_Encontrada","Evidencia_Requerida","Prueba_Positiva_Requerida","Prueba_Negativa_Requerida","Nivel_Confianza","Notas"
"S3-0-B9-VAL-109","S3-0.1-2026-08-06","9","ValidationRule","ValidationRule","Opportunity","Opportunity.Campo_EngancheRecibo_Obligatorio","Campo_EngancheRecibo_Obligatorio","NO_EXISTE","EXISTE","NO_COMPARABLE","ACTIVA","Según metadata recuperada","Según criterio/fórmula","Coincidencia por objeto/fórmula del bloque 9","Por determinar","No","Metadata existente en Partial; no modificada","Validar asignación, decisión y regresión antes de cambio","BLOQUEADO_NEGOCIO","Asignaciones, datos y decisión funcional según componente","Evidencia/decisión pendiente","Equipo técnico / negocio según hallazgo","Auditoría S3-0.1; retrieve/listado temporal Partial 2026-08-06","Asignación y prueba QA nominal","Escenario aplicable con Empresa explícita","PEKING no cae en Empresa legacy; aislamiento de usados","ALTO","Agregado en V2. Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv; no existía como fila nominal previa."
"S3-0-B9-VAL-110","S3-0.1-2026-08-06","9","ValidationRule","ValidationRule","Opportunity","Opportunity.Campo_Entidad_Obligatorio_Financiado","Campo_Entidad_Obligatorio_Financiado","NO_EXISTE","EXISTE","NO_COMPARABLE","INACTIVA","Según metadata recuperada","Según criterio/fórmula","Coincidencia por objeto/fórmula del bloque 9","Por determinar","No","Metadata existente en Partial; no modificada","Validar asignación, decisión y regresión antes de cambio","REQUIERE_REGRESION","Asignaciones, datos y decisión funcional según componente","","Equipo técnico / negocio según hallazgo","Auditoría S3-0.1; retrieve/listado temporal Partial 2026-08-06","Asignación y prueba QA nominal","Escenario aplicable con Empresa explícita","PEKING no cae en Empresa legacy; aislamiento de usados","ALTO","Agregado en V2. Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv; no existía como fila nominal previa."
"S3-0-B9-VAL-111","S3-0.1-2026-08-06","9","ValidationRule","ValidationRule","Opportunity","Opportunity.Campo_Entidad_Obligatorio_Leasing","Campo_Entidad_Obligatorio_Leasing","NO_EXISTE","EXISTE","NO_COMPARABLE","INACTIVA","Según metadata recuperada","Según criterio/fórmula","Coincidencia por objeto/fórmula del bloque 9","Por determinar","No","Metadata existente en Partial; no modificada","Validar asignación, decisión y regresión antes de cambio","REQUIERE_REGRESION","Asignaciones, datos y decisión funcional según componente","","Equipo técnico / negocio según hallazgo","Auditoría S3-0.1; retrieve/listado temporal Partial 2026-08-06","Asignación y prueba QA nominal","Escenario aplicable con Empresa explícita","PEKING no cae en Empresa legacy; aislamiento de usados","ALTO","Agregado en V2. Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv; no existía como fila nominal previa."
"S3-0-B9-VAL-112","S3-0.1-2026-08-06","9","ValidationRule","ValidationRule","Opportunity","Opportunity.Campo_Fecha_Posible_Compra_Obligatorio","Campo_Fecha_Posible_Compra_Obligatorio","NO_EXISTE","EXISTE","NO_COMPARABLE","ACTIVA","Según metadata recuperada","Según criterio/fórmula","Coincidencia por objeto/fórmula del bloque 9","Por determinar","No","Metadata existente en Partial; no modificada","Validar asignación, decisión y regresión antes de cambio","BLOQUEADO_NEGOCIO","Asignaciones, datos y decisión funcional según componente","Evidencia/decisión pendiente","Equipo técnico / negocio según hallazgo","Auditoría S3-0.1; retrieve/listado temporal Partial 2026-08-06","Asignación y prueba QA nominal","Escenario aplicable con Empresa explícita","PEKING no cae en Empresa legacy; aislamiento de usados","ALTO","Agregado en V2. Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv; no existía como fila nominal previa."
"S3-0-B9-VAL-113","S3-0.1-2026-08-06","9","ValidationRule","ValidationRule","Opportunity","Opportunity.Campo_Gustos_y_aficiones_Obligatorio","Campo_Gustos_y_aficiones_Obligatorio","NO_EXISTE","EXISTE","NO_COMPARABLE","ACTIVA","Según metadata recuperada","Según criterio/fórmula","Coincidencia por objeto/fórmula del bloque 9","Por determinar","No","Metadata existente en Partial; no modificada","Validar asignación, decisión y regresión antes de cambio","BLOQUEADO_NEGOCIO","Asignaciones, datos y decisión funcional según componente","Evidencia/decisión pendiente","Equipo técnico / negocio según hallazgo","Auditoría S3-0.1; retrieve/listado temporal Partial 2026-08-06","Asignación y prueba QA nominal","Escenario aplicable con Empresa explícita","PEKING no cae en Empresa legacy; aislamiento de usados","ALTO","Agregado en V2. Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv; no existía como fila nominal previa."
"S3-0-B9-VAL-114","S3-0.1-2026-08-06","9","ValidationRule","ValidationRule","Opportunity","Opportunity.Campo_PlazoMeses_Obligatorio","Campo_PlazoMeses_Obligatorio","NO_EXISTE","EXISTE","NO_COMPARABLE","ACTIVA","Según metadata recuperada","Según criterio/fórmula","Coincidencia por objeto/fórmula del bloque 9","Por determinar","No","Metadata existente en Partial; no modificada","Validar asignación, decisión y regresión antes de cambio","BLOQUEADO_NEGOCIO","Asignaciones, datos y decisión funcional según componente","Evidencia/decisión pendiente","Equipo técnico / negocio según hallazgo","Auditoría S3-0.1; retrieve/listado temporal Partial 2026-08-06","Asignación y prueba QA nominal","Escenario aplicable con Empresa explícita","PEKING no cae en Empresa legacy; aislamiento de usados","ALTO","Agregado en V2. Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv; no existía como fila nominal previa."
"S3-0-B9-VAL-115","S3-0.1-2026-08-06","9","ValidationRule","ValidationRule","Opportunity","Opportunity.Campo_Prima_Obligatorio","Campo_Prima_Obligatorio","NO_EXISTE","EXISTE","NO_COMPARABLE","ACTIVA","Según metadata recuperada","Según criterio/fórmula","Coincidencia por objeto/fórmula del bloque 9","Por determinar","No","Metadata existente en Partial; no modificada","Validar asignación, decisión y regresión antes de cambio","BLOQUEADO_NEGOCIO","Asignaciones, datos y decisión funcional según componente","Evidencia/decisión pendiente","Equipo técnico / negocio según hallazgo","Auditoría S3-0.1; retrieve/listado temporal Partial 2026-08-06","Asignación y prueba QA nominal","Escenario aplicable con Empresa explícita","PEKING no cae en Empresa legacy; aislamiento de usados","ALTO","Agregado en V2. Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv; no existía como fila nominal previa."
"S3-0-B9-VAL-116","S3-0.1-2026-08-06","9","ValidationRule","ValidationRule","Opportunity","Opportunity.Campo_Sucursal_Obligatorio","Campo_Sucursal_Obligatorio","NO_EXISTE","EXISTE","NO_COMPARABLE","ACTIVA","Según metadata recuperada","Según criterio/fórmula","Coincidencia por objeto/fórmula del bloque 9","Por determinar","No","Metadata existente en Partial; no modificada","Validar asignación, decisión y regresión antes de cambio","BLOQUEADO_NEGOCIO","Asignaciones, datos y decisión funcional según componente","Evidencia/decisión pendiente","Equipo técnico / negocio según hallazgo","Auditoría S3-0.1; retrieve/listado temporal Partial 2026-08-06","Asignación y prueba QA nominal","Escenario aplicable con Empresa explícita","PEKING no cae en Empresa legacy; aislamiento de usados","ALTO","Agregado en V2. Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv; no existía como fila nominal previa."
"S3-0-B9-VAL-117","S3-0.1-2026-08-06","9","ValidationRule","ValidationRule","Opportunity","Opportunity.Campo_Tipo_de_Cliente","Campo_Tipo_de_Cliente","NO_EXISTE","EXISTE","NO_COMPARABLE","ACTIVA","Según metadata recuperada","Según criterio/fórmula","Coincidencia por objeto/fórmula del bloque 9","Por determinar","No","Metadata existente en Partial; no modificada","Validar asignación, decisión y regresión antes de cambio","BLOQUEADO_NEGOCIO","Asignaciones, datos y decisión funcional según componente","Evidencia/decisión pendiente","Equipo técnico / negocio según hallazgo","Auditoría S3-0.1; retrieve/listado temporal Partial 2026-08-06","Asignación y prueba QA nominal","Escenario aplicable con Empresa explícita","PEKING no cae en Empresa legacy; aislamiento de usados","ALTO","Agregado en V2. Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv; no existía como fila nominal previa."
"S3-0-B9-VAL-118","S3-0.1-2026-08-06","9","ValidationRule","ValidationRule","Opportunity","Opportunity.Campo_Tipo_de_uso_de_Vehiculo","Campo_Tipo_de_uso_de_Vehiculo","NO_EXISTE","EXISTE","NO_COMPARABLE","ACTIVA","Según metadata recuperada","Según criterio/fórmula","Coincidencia por objeto/fórmula del bloque 9","Por determinar","No","Metadata existente en Partial; no modificada","Validar asignación, decisión y regresión antes de cambio","BLOQUEADO_NEGOCIO","Asignaciones, datos y decisión funcional según componente","Evidencia/decisión pendiente","Equipo técnico / negocio según hallazgo","Auditoría S3-0.1; retrieve/listado temporal Partial 2026-08-06","Asignación y prueba QA nominal","Escenario aplicable con Empresa explícita","PEKING no cae en Empresa legacy; aislamiento de usados","ALTO","Agregado en V2. Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv; no existía como fila nominal previa."
"S3-0-B9-VAL-119","S3-0.1-2026-08-06","9","ValidationRule","ValidationRule","Opportunity","Opportunity.Campo_Tipodefinanciamiento_Leasing","Campo_Tipodefinanciamiento_Leasing","NO_EXISTE","EXISTE","NO_COMPARABLE","INACTIVA","Según metadata recuperada","Según criterio/fórmula","Coincidencia por objeto/fórmula del bloque 9","Por determinar","No","Metadata existente en Partial; no modificada","Validar asignación, decisión y regresión antes de cambio","REQUIERE_REGRESION","Asignaciones, datos y decisión funcional según componente","","Equipo técnico / negocio según hallazgo","Auditoría S3-0.1; retrieve/listado temporal Partial 2026-08-06","Asignación y prueba QA nominal","Escenario aplicable con Empresa explícita","PEKING no cae en Empresa legacy; aislamiento de usados","ALTO","Agregado en V2. Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv; no existía como fila nominal previa."
"S3-0-B9-VAL-120","S3-0.1-2026-08-06","9","ValidationRule","ValidationRule","Opportunity","Opportunity.Colocar_Aseguradora","Colocar_Aseguradora","NO_EXISTE","EXISTE","NO_COMPARABLE","ACTIVA","Según metadata recuperada","Según criterio/fórmula","Coincidencia por objeto/fórmula del bloque 9","Por determinar","No","Metadata existente en Partial; no modificada","Validar asignación, decisión y regresión antes de cambio","BLOQUEADO_NEGOCIO","Asignaciones, datos y decisión funcional según componente","Evidencia/decisión pendiente","Equipo técnico / negocio según hallazgo","Auditoría S3-0.1; retrieve/listado temporal Partial 2026-08-06","Asignación y prueba QA nominal","Escenario aplicable con Empresa explícita","PEKING no cae en Empresa legacy; aislamiento de usados","ALTO","Agregado en V2. Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv; no existía como fila nominal previa."
"S3-0-B9-VAL-121","S3-0.1-2026-08-06","9","ValidationRule","ValidationRule","Opportunity","Opportunity.ContactoCorreo_Facturacion_Obligatorios","ContactoCorreo_Facturacion_Obligatorios","NO_EXISTE","EXISTE","NO_COMPARABLE","ACTIVA","Según metadata recuperada","Según criterio/fórmula","Coincidencia por objeto/fórmula del bloque 9","Por determinar","No","Metadata existente en Partial; no modificada","Validar asignación, decisión y regresión antes de cambio","BLOQUEADO_NEGOCIO","Asignaciones, datos y decisión funcional según componente","Evidencia/decisión pendiente","Equipo técnico / negocio según hallazgo","Auditoría S3-0.1; retrieve/listado temporal Partial 2026-08-06","Asignación y prueba QA nominal","Escenario aplicable con Empresa explícita","PEKING no cae en Empresa legacy; aislamiento de usados","ALTO","Agregado en V2. Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv; no existía como fila nominal previa."
"S3-0-B9-VAL-122","S3-0.1-2026-08-06","9","ValidationRule","ValidationRule","Opportunity","Opportunity.Etapa_Oferta_Para_pasar_a_cerrada_ganada","Etapa_Oferta_Para_pasar_a_cerrada_ganada","NO_EXISTE","EXISTE","NO_COMPARABLE","ACTIVA","Según metadata recuperada","Según criterio/fórmula","Coincidencia por objeto/fórmula del bloque 9","Por determinar","No","Metadata existente en Partial; no modificada","Validar asignación, decisión y regresión antes de cambio","BLOQUEADO_NEGOCIO","Asignaciones, datos y decisión funcional según componente","Evidencia/decisión pendiente","Equipo técnico / negocio según hallazgo","Auditoría S3-0.1; retrieve/listado temporal Partial 2026-08-06","Asignación y prueba QA nominal","Escenario aplicable con Empresa explícita","PEKING no cae en Empresa legacy; aislamiento de usados","ALTO","Agregado en V2. Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv; no existía como fila nominal previa."
"S3-0-B9-VAL-123","S3-0.1-2026-08-06","9","ValidationRule","ValidationRule","Opportunity","Opportunity.Fecha_de_entrega_menor","Fecha_de_entrega_menor","NO_EXISTE","EXISTE","NO_COMPARABLE","ACTIVA","Según metadata recuperada","Según criterio/fórmula","Coincidencia por objeto/fórmula del bloque 9","Por determinar","No","Metadata existente en Partial; no modificada","Validar asignación, decisión y regresión antes de cambio","BLOQUEADO_NEGOCIO","Asignaciones, datos y decisión funcional según componente","Evidencia/decisión pendiente","Equipo técnico / negocio según hallazgo","Auditoría S3-0.1; retrieve/listado temporal Partial 2026-08-06","Asignación y prueba QA nominal","Escenario aplicable con Empresa explícita","PEKING no cae en Empresa legacy; aislamiento de usados","ALTO","Agregado en V2. Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv; no existía como fila nominal previa."
"S3-0-B9-VAL-124","S3-0.1-2026-08-06","9","ValidationRule","ValidationRule","Opportunity","Opportunity.Ganada_sin_contacto","Ganada_sin_contacto","NO_EXISTE","EXISTE","NO_COMPARABLE","ACTIVA","Según metadata recuperada","Según criterio/fórmula","Coincidencia por objeto/fórmula del bloque 9","Por determinar","No","Metadata existente en Partial; no modificada","Validar asignación, decisión y regresión antes de cambio","BLOQUEADO_NEGOCIO","Asignaciones, datos y decisión funcional según componente","Evidencia/decisión pendiente","Equipo técnico / negocio según hallazgo","Auditoría S3-0.1; retrieve/listado temporal Partial 2026-08-06","Asignación y prueba QA nominal","Escenario aplicable con Empresa explícita","PEKING no cae en Empresa legacy; aislamiento de usados","ALTO","Agregado en V2. Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv; no existía como fila nominal previa."
"S3-0-B9-VAL-125","S3-0.1-2026-08-06","9","ValidationRule","ValidationRule","Opportunity","Opportunity.Justificacion_Cerrada_Perdida","Justificacion_Cerrada_Perdida","NO_EXISTE","EXISTE","NO_COMPARABLE","ACTIVA","Según metadata recuperada","Según criterio/fórmula","Coincidencia por objeto/fórmula del bloque 9","Por determinar","No","Metadata existente en Partial; no modificada","Validar asignación, decisión y regresión antes de cambio","BLOQUEADO_NEGOCIO","Asignaciones, datos y decisión funcional según componente","Evidencia/decisión pendiente","Equipo técnico / negocio según hallazgo","Auditoría S3-0.1; retrieve/listado temporal Partial 2026-08-06","Asignación y prueba QA nominal","Escenario aplicable con Empresa explícita","PEKING no cae en Empresa legacy; aislamiento de usados","ALTO","Agregado en V2. Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv; no existía como fila nominal previa."
